x,y
-21.02,102.5
30.16947,80.67294
30.288,84.34747
30.288,84.2628
30.288,84.29667
30.30493,84.65227
30.30493,84.1104
30.30493,84.55067
30.30493,83.94106
30.30493,83.97493
30.30493,83.87334
30.30493,84.6692
30.30493,83.958
30.30493,84.0088
30.30493,84.04266
30.30493,83.99187
30.30493,84.6692
30.3388,80.67294
30.3896,84.73693
30.42347,86.10854
30.42347,85.80373
30.42347,85.49893
30.42347,85.1772
30.42347,84.85547
30.42347,82.41707
30.42347,86.2948
30.42347,86.1424
30.42347,85.82066
30.42347,85.3296
30.42347,84.974
30.42347,82.24773
30.42347,85.85453
30.42347,85.29573
30.42347,85.76987
30.42347,86.00694
30.42347,85.26186
30.42347,86.22707
30.42347,85.4312
30.42347,85.5328
30.42347,84.83853
30.42347,85.6344
30.42347,85.16026
30.42347,85.2788
30.42347,86.0408
30.42347,85.3804
30.42347,85.8884
30.42347,85.00787
30.42347,86.3456
30.42347,85.65134
30.42347,86.00694
30.42347,85.36346
30.55893,83.46693
30.5928,83.46693
30.62667,83.46693
30.71133,86.53187
30.76213,83.46693
30.77907,83.46693
30.88067,83.46693
30.8976,83.46693
30.9484,86.53187
30.9992,83.46693
31.08387,83.46693
31.1516,83.46693
31.18547,86.53187
31.21933,83.46693
31.304,86.53187
31.32093,83.38226
31.32093,83.3484
31.32093,83.21294
31.32093,86.5488
31.32093,83.45
31.32093,83.3992
31.32093,83.33147
31.49027,86.752
31.64267,86.76894
31.72733,86.752
31.84587,86.752
31.9644,86.76894
31.99827,86.76894
32.20147,86.78587
32.43853,83.46693
32.45547,86.53187
32.4724,86.53187
32.50627,86.53187
32.54013,86.53187
32.55707,86.53187
32.574,86.53187
32.59093,86.53187
32.6248,83.46693
32.6756,83.46693
32.70947,83.46693
32.74333,83.46693
32.76027,83.46693
32.7772,83.46693
32.79413,86.53187
32.79413,83.46693
32.828,86.53187
32.8788,86.53187
32.89573,83.46693
32.89573,86.53187
32.91267,83.46693
32.9296,86.53187
32.96347,83.46693
33.01427,83.46693
33.0312,83.46693
33.06507,86.53187
33.09893,86.53187
33.11587,86.53187
33.14973,83.46693
33.16667,86.53187
33.1836,83.46693
33.20053,83.46693
33.21747,86.53187
33.2344,86.53187
33.30213,86.53187
33.36987,83.6532
33.3868,83.6532
33.40373,86.53187
33.4376,86.53187
33.4376,83.6532
