x,y
-21.02,102.5
27.78187,79.31827
30.16947,80.67294
30.288,84.27973
30.288,84.34747
30.288,84.19507
30.288,84.2628
30.288,84.3136
30.288,84.29667
30.288,84.33054
30.30493,84.65227
30.30493,84.466
30.30493,84.1104
30.30493,83.9072
30.30493,84.55067
30.30493,84.14426
30.30493,83.94106
30.30493,84.44907
30.30493,83.97493
30.30493,84.39827
30.30493,83.87334
30.30493,84.12733
30.30493,84.6692
30.30493,84.43214
30.30493,83.958
30.30493,84.5168
30.30493,84.0088
30.30493,84.58453
30.30493,84.04266
30.30493,84.60146
30.30493,83.99187
30.30493,83.99187
30.30493,84.6692
30.32187,83.8056
30.3388,80.67294
30.37267,80.67294
30.3896,84.73693
30.40653,80.67294
30.42347,86.10854
30.42347,85.95613
30.42347,85.80373
30.42347,85.65134
30.42347,85.49893
30.42347,85.34653
30.42347,85.1772
30.42347,85.0248
30.42347,84.85547
30.42347,83.63627
30.42347,82.41707
30.42347,82.14613
30.42347,86.2948
30.42347,86.12547
30.42347,86.1424
30.42347,85.99
30.42347,85.82066
30.42347,85.66827
30.42347,85.3296
30.42347,85.14333
30.42347,84.974
30.42347,84.78773
30.42347,82.24773
30.42347,82.01067
30.42347,85.85453
30.42347,85.56667
30.42347,85.29573
30.42347,86.0916
30.42347,85.76987
30.42347,86.26093
30.42347,86.00694
30.42347,85.75293
30.42347,85.26186
30.42347,84.75387
30.42347,86.22707
30.42347,85.6852
30.42347,85.4312
30.42347,84.9232
30.42347,85.5328
30.42347,85.05867
30.42347,84.83853
30.42347,85.87147
30.42347,85.6344
30.42347,85.39733
30.42347,85.16026
30.42347,85.51587
30.42347,85.2788
30.42347,86.27787
30.42347,86.0408
30.42347,85.7868
30.42347,85.3804
30.42347,85.1264
30.42347,85.8884
30.42347,86.05773
30.42347,85.00787
30.42347,86.07467
30.42347,86.3456
30.42347,85.21107
30.42347,85.65134
30.42347,86.3456
30.42347,86.00694
30.42347,85.6852
30.42347,85.36346
30.42347,85.04173
30.55893,83.46693
30.57587,83.46693
30.5928,83.46693
30.60973,83.46693
30.62667,83.46693
30.6436,86.53187
30.71133,86.53187
30.7452,86.53187
30.76213,83.46693
30.77907,86.53187
30.77907,83.46693
30.82987,83.46693
30.88067,83.46693
30.88067,86.53187
30.8976,83.46693
30.93147,83.46693
30.9484,86.53187
30.96533,83.46693
30.9992,83.46693
31.05,86.53187
31.08387,83.46693
31.13467,86.53187
31.1516,83.46693
31.18547,83.46693
31.18547,86.53187
31.18547,86.53187
31.21933,83.46693
31.2532,83.46693
31.304,86.53187
31.32093,83.46693
31.32093,83.38226
31.32093,86.5488
31.32093,83.3484
31.32093,83.2976
31.32093,83.21294
31.32093,86.5488
31.32093,86.5488
31.32093,86.56573
31.32093,83.45
31.32093,83.31454
31.32093,83.3992
31.32093,83.43307
31.32093,83.33147
31.4056,86.752
31.49027,86.752
31.6088,86.76894
31.64267,86.76894
31.6596,86.76894
31.72733,86.752
31.812,86.752
31.84587,86.752
31.8628,86.76894
31.9644,86.76894
31.99827,86.76894
31.99827,86.76894
32.04907,86.78587
32.20147,86.78587
32.4216,83.46693
32.43853,83.46693
32.45547,86.53187
32.45547,86.53187
32.4724,83.46693
32.4724,86.53187
32.48933,83.46693
32.50627,86.53187
32.5232,86.53187
32.54013,86.53187
32.55707,83.46693
32.55707,86.53187
32.574,83.46693
32.574,86.53187
32.59093,83.46693
32.59093,86.53187
32.59093,86.53187
32.6248,83.46693
32.65867,83.46693
32.6756,83.46693
32.69253,83.46693
32.70947,83.46693
32.70947,86.53187
32.74333,83.46693
32.74333,86.53187
32.76027,83.46693
32.76027,86.53187
32.7772,83.46693
32.79413,86.53187
32.79413,86.53187
32.79413,86.53187
32.79413,83.46693
32.81107,83.46693
32.828,86.53187
32.8788,83.46693
32.8788,86.53187
32.8788,86.53187
32.89573,83.46693
32.89573,86.53187
32.89573,86.53187
32.91267,86.53187
32.91267,83.46693
32.9296,83.46693
32.9296,86.53187
32.94653,86.53187
32.96347,83.46693
32.9804,83.46693
33.01427,83.46693
33.01427,86.53187
33.0312,83.46693
33.04813,86.53187
33.06507,86.53187
33.09893,83.46693
33.09893,86.53187
33.11587,86.53187
33.11587,86.53187
33.1328,83.46693
33.14973,83.46693
33.14973,86.53187
33.16667,86.53187
33.1836,86.53187
33.1836,83.46693
33.1836,86.53187
33.20053,83.46693
33.20053,86.53187
33.21747,86.53187
33.2344,83.46693
33.2344,86.53187
33.25134,86.53187
33.30213,86.53187
33.35293,83.6532
33.36987,83.6532
33.36987,86.53187
33.3868,83.6532
33.40373,86.53187
33.40373,86.53187
33.42067,86.53187
33.4376,86.53187
33.4376,86.53187
33.4376,83.6532
33.45453,83.6532
33.4884,83.6532
33.50533,83.6532
33.52227,83.6532
33.5392,83.6532
33.5392,86.53187
33.55613,86.53187
33.55613,86.53187
33.57307,86.53187
33.59,83.6532
33.59,86.53187
33.60693,83.6532
33.62387,83.6532
33.62387,86.53187
33.6408,86.53187
33.65773,83.6532
33.67467,86.53187
33.67467,86.53187
33.6916,86.53187
33.70853,83.6532
33.70853,86.53187
33.72547,86.53187
33.72547,83.6532
33.72547,86.53187
33.7424,83.6532
33.7424,86.53187
33.75933,83.6532
33.75933,86.53187
33.75933,86.53187
33.75933,86.53187
33.77627,86.5488
33.77627,83.51773
33.77627,83.22987
33.77627,82.8912
33.77627,82.45094
33.77627,81.90907
33.77627,81.18093
33.77627,80.16493
33.77627,78.64093
33.77627,90.34187
33.77627,89.8
33.77627,89.35973
33.77627,89.02106
33.77627,88.7332
33.77627,88.49613
33.77627,88.29293
33.77627,88.10667
33.77627,87.95427
33.77627,87.8188
33.77627,87.68333
33.77627,87.58173
33.77627,87.48013
33.77627,87.37853
33.77627,87.29387
33.77627,87.22614
33.77627,87.14146
33.77627,87.07373
33.77627,87.02293
33.77627,86.9552
33.77627,86.9044
33.77627,86.83667
33.77627,86.78587
33.77627,86.73507
33.77627,86.68427
33.77627,86.6504
33.77627,86.5996
33.77627,86.56573
33.77627,86.63347
33.77627,86.61653
33.77627,86.58266
33.77627,83.36533
33.77627,82.97587
33.77627,82.4848
33.77627,81.8752
33.77627,81.04546
33.77627,79.91093
33.77627,78.18373
33.77627,90.78214
33.77627,90.29107
33.77627,89.9016
33.77627,89.57986
33.77627,89.30894
33.77627,89.07187
33.77627,88.86867
33.77627,88.69933
33.77627,88.54694
33.77627,88.39453
33.77627,88.276
33.77627,88.15746
33.77627,88.05587
33.77627,87.8696
33.77627,87.78493
33.77627,87.7172
33.77627,87.63253
33.77627,87.5648
33.77627,87.49707
33.77627,87.44627
33.77627,87.32774
33.77627,87.27693
33.77627,87.17533
33.77627,87.12453
33.77627,86.98907
33.77627,86.93826
33.77627,86.88747
33.77627,86.8536
33.77627,86.8028
33.77627,86.76894
33.77627,86.71813
33.77627,87.2092
33.77627,83.53467
33.77627,83.0944
33.77627,82.55254
33.77627,81.85827
33.77627,80.92693
33.77627,79.62307
33.77627,77.69267
33.77627,92.594
33.77627,90.54507
33.77627,90.24026
33.77627,89.96933
33.77627,89.7492
33.77627,89.546
33.77627,89.37666
33.77627,89.22427
33.77627,88.95333
33.77627,88.8348
33.77627,88.71627
33.77627,88.61467
33.77627,88.53
33.77627,88.44534
33.77627,88.36066
33.77627,88.20827
33.77627,88.14053
33.77627,88.0728
33.77627,88.00507
33.77627,87.88654
33.77627,87.83573
33.77627,87.768
33.77627,87.6664
33.77627,87.6156
33.77627,87.514
33.77627,87.4632
33.77627,87.42934
33.77627,87.93733
33.77627,87.9204
33.77627,87.54787
33.77627,87.26
33.77627,87.19227
33.77627,87.0568
33.77627,86.752
33.77627,86.66734
33.77627,83.2976
33.77627,82.67107
33.77627,81.89214
33.77627,80.84227
33.77627,79.386
33.77627,92.57706
33.77627,90.562
33.77627,90.3588
33.77627,90.17253
33.77627,90.02013
33.77627,89.86774
33.77627,89.61373
33.77627,89.51213
33.77627,89.3936
33.77627,89.20734
33.77627,89.12267
33.77627,89.038
33.77627,88.97027
33.77627,88.8856
33.77627,88.81786
33.77627,88.75013
33.77627,88.6824
33.77627,88.4284
33.77627,88.3776
33.77627,88.3268
33.77627,88.25906
33.77627,88.59773
33.77627,88.5808
33.77627,88.46227
33.77627,88.41147
33.77627,88.34373
33.77627,88.2252
33.77627,88.08974
33.77627,88.022
33.77627,87.73413
33.77627,87.4124
33.77627,83.21294
33.77627,82.50173
33.77627,81.58733
33.77627,80.38506
33.77627,92.52627
33.77627,92.1876
33.77627,90.83293
33.77627,90.68053
33.77627,90.4096
33.77627,90.07093
33.77627,89.78307
33.77627,89.6984
33.77627,89.52907
33.77627,89.46133
33.77627,89.2412
33.77627,89.17347
33.77627,89.10574
33.77627,88.91946
33.77627,88.85173
33.77627,88.784
33.77627,88.66547
33.77627,89.292
33.77627,89.27507
33.77627,89.1396
33.77627,89.00414
33.77627,88.6316
33.77627,87.80186
33.77627,87.70026
33.77627,83.02666
33.77627,82.19693
33.77627,81.13013
33.77627,79.72467
33.77627,92.56013
33.77627,92.30614
33.77627,92.10294
33.77627,91.89973
33.77627,90.6636
33.77627,90.47733
33.77627,90.37573
33.77627,90.2064
33.77627,90.12173
33.77627,90.03706
33.77627,89.9524
33.77627,89.88467
33.77627,89.73227
33.77627,89.66454
33.77627,89.4444
33.77627,89.81693
33.77627,89.6476
33.77627,89.56293
33.77627,89.47826
33.77627,88.03893
33.77627,87.39547
33.77627,87.006
33.77627,83.6024
33.77627,82.8404
33.77627,81.89214
33.77627,80.67294
33.77627,92.3908
33.77627,92.2384
33.77627,92.086
33.77627,91.9336
33.77627,91.81506
33.77627,90.74827
33.77627,90.57893
33.77627,90.49427
33.77627,90.32494
33.77627,90.1556
33.77627,89.98627
33.77627,87.63253
33.77627,87.3108
33.77627,86.97213
33.77627,86.6504
33.77627,90.37573
33.77627,90.02013
33.77627,89.68147
33.77627,89.32587
33.77627,88.9872
33.77627,88.64854
33.77627,87.98814
33.77627,87.64947
33.77627,67.83746
33.77627,67.76973
33.77627,67.68507
33.77627,67.6004
