x,y
-41.02,102.5
26.01907,84.75387
26.036,83.63627
26.036,84.78773
26.3408,83.46693
27.3568,84.90627
28.55907,83.46693
28.55907,84.90627
29.4396,84.90627
30.4048,83.6532
30.42173,82.55254
30.42173,82.34933
30.42173,82.16306
30.42173,83.63627
30.42173,82.7388
30.42173,85.3296
30.42173,85.1772
30.42173,85.04173
30.42173,84.90627
30.42173,84.7708
30.42173,84.75387
30.42173,86.3964
30.42173,86.1932
30.42173,85.99
30.42173,85.82066
30.42173,85.6344
30.42173,85.46507
30.42173,85.29573
30.42173,85.1264
30.42173,84.974
30.42173,84.8216
30.42173,86.36253
30.42173,86.1424
30.42173,85.92226
30.69267,88.76707
30.7604,86.53187
30.77733,83.46693
30.77733,86.53187
30.9128,83.46693
30.98053,88.76707
31.0144,86.53187
31.03133,86.53187
31.20067,83.46693
31.25147,86.53187
31.2684,86.53187
31.28533,86.53187
31.30227,86.53187
31.3192,83.46693
31.3192,83.38226
31.3192,83.2468
31.3192,83.26373
31.3192,86.5488
31.3192,86.98907
31.3192,86.73507
31.3192,87.03986
32.41987,83.46693
32.4876,83.46693
32.55533,83.46693
32.57227,83.46693
32.60613,83.46693
32.67387,83.46693
32.6908,83.46693
32.70773,83.46693
32.77547,83.46693
32.82627,83.46693
32.87707,83.46693
32.91093,83.46693
32.92787,83.46693
32.97867,83.46693
33.01254,83.46693
33.02947,83.46693
33.08027,83.46693
33.0972,83.46693
33.11413,83.46693
33.16493,83.46693
33.18187,83.46693
33.3512,83.6532
33.36813,84.75387
33.38507,83.6532
33.38507,84.75387
33.402,83.6532
33.402,84.75387
33.41893,84.75387
33.43587,83.6532
33.4528,84.75387
33.46973,83.6532
33.46973,84.75387
33.48667,84.75387
33.5036,83.6532
33.5036,84.75387
33.52053,83.6532
33.53747,84.75387
33.57133,83.6532
33.57133,84.75387
33.58827,84.75387
33.6052,84.75387
33.62214,83.6532
33.63906,83.6532
33.63906,84.75387
33.656,84.75387
33.67293,83.6532
33.67293,84.75387
33.68987,83.6532
33.68987,84.75387
33.72373,83.6532
33.72373,84.75387
33.74067,84.75387
33.7576,83.6532
33.7576,84.75387
33.77453,84.95707
33.77453,84.94013
33.77453,84.9232
33.77453,84.90627
33.77453,84.88934
33.77453,84.8724
33.77453,84.85547
33.77453,84.83853
33.77453,84.8216
33.77453,84.80466
33.77453,84.78773
33.77453,84.7708
33.77453,83.6024
33.77453,83.43307
33.77453,83.22987
33.77453,82.97587
33.77453,82.6372
33.77453,82.16306
33.77453,81.45187
33.77453,80.28347
33.77453,77.92973
33.77453,86.68427
33.77453,86.48106
33.77453,86.31174
33.77453,86.17627
33.77453,86.07467
33.77453,85.97307
33.77453,85.8884
33.77453,85.82066
33.77453,85.75293
33.77453,85.6852
33.77453,85.6344
33.77453,85.60053
33.77453,85.54974
33.77453,85.51587
33.77453,85.482
33.77453,85.44814
33.77453,85.41427
33.77453,85.3804
33.77453,85.34653
33.77453,85.3296
33.77453,85.29573
33.77453,85.2788
33.77453,85.24493
33.77453,85.228
33.77453,85.21107
33.77453,85.1772
33.77453,85.16026
33.77453,85.14333
33.77453,85.1264
33.77453,85.10947
33.77453,85.09254
33.77453,85.0756
33.77453,85.05867
33.77453,85.04173
33.77453,85.0248
33.77453,85.00787
33.77453,84.99094
33.77453,85.19413
33.77453,84.974
33.77453,83.63627
33.77453,83.46693
33.77453,83.196
33.77453,82.8404
33.77453,82.34933
33.77453,81.6212
33.77453,80.402
33.77453,77.9636
33.77453,86.6504
33.77453,86.51493
33.77453,86.3964
33.77453,86.2948
33.77453,86.21014
33.77453,86.12547
33.77453,86.00694
33.77453,85.95613
33.77453,85.90533
33.77453,85.85453
33.77453,85.7868
33.77453,85.736
33.77453,85.71907
33.77453,85.65134
33.77453,85.61747
33.77453,85.56667
33.77453,85.49893
33.77453,85.46507
33.77453,85.4312
33.77453,85.39733
33.77453,85.36346
33.77453,85.31267
33.77453,83.58546
33.77453,83.5008
33.77453,83.41613
33.77453,83.33147
33.77453,83.21294
33.77453,83.0944
33.77453,82.942
33.77453,82.75573
33.77453,82.51867
33.77453,82.2308
33.77453,81.84133
33.77453,81.29947
33.77453,80.5036
33.77453,79.16586
33.77453,76.4904
33.77453,86.4472
33.77453,86.02386
33.77453,85.87147
33.77453,85.26186
33.77453,83.61933
33.77453,83.56853
33.77453,83.5516
33.77453,83.51773
33.77453,83.45
33.77453,83.3992
33.77453,83.36533
33.77453,83.31454
33.77453,83.28067
33.77453,83.2468
33.77453,83.17907
33.77453,83.1452
33.77453,83.06053
33.77453,83.02666
33.77453,82.92506
33.77453,82.87427
33.77453,82.82346
33.77453,82.688
33.77453,82.62027
33.77453,82.5356
33.77453,82.434
33.77453,82.3324
33.77453,82.21387
33.77453,82.0784
33.77453,81.926
33.77453,81.73973
33.77453,81.50267
33.77453,81.23174
33.77453,80.8592
33.77453,80.38506
33.77453,79.70773
33.77453,78.70866
33.77453,77.03226
33.77453,73.71333
33.77453,85.80373
33.77453,83.12827
33.77453,83.11134
33.77453,83.0436
