43.3835;-48.6964;0.0444444;-2.80982;-0.00279254
1.19501e-05;3.70505e-06;-3.59151e-10;3.50693e-09;-3.50261e-14
3.70505e-06;2.47992e-06;-1.23621e-10;-1.017e-08;1.01511e-13
-3.59151e-10;-1.23621e-10;9.99999e-09;2.0623e-18;-2.5914e-23
3.50693e-09;-1.017e-08;2.0623e-18;2.74427e-06;-1.6975e-11
-3.50261e-14;1.01511e-13;-2.59156e-23;-1.6975e-11;4.22499e-09
